time,{RabbitMQFMU}.RabbitMQFMU.waiting,{RabbitMQFMU}.RabbitMQFMU.processing,{Digi_shadow}.Digi_shadow.time_for_finished_order,{Digi_shadow}.Digi_shadow.message_string
0.0,false,false,0.0,
0.1,false,false,0.0,
0.2,false,false,0.0,
0.30000000000000004,false,false,0.0,
0.4,false,false,0.0,
0.5,false,false,0.0,
0.6,false,false,0.0,
0.7,false,false,0.0,
0.7999999999999999,false,false,0.0,
0.8999999999999999,false,false,0.0,
0.9999999999999999,false,false,0.0,
1.0999999999999999,false,false,0.0,
1.2,false,false,0.0,
1.3,false,false,0.0,
1.4000000000000001,false,false,0.0,
1.5000000000000002,false,false,0.0,
1.6000000000000003,false,false,0.0,
1.7000000000000004,false,false,0.0,
1.8000000000000005,false,false,0.0,
1.9000000000000006,false,false,0.0,
2.0000000000000004,false,false,0.0,
2.1000000000000005,false,false,0.0,
2.2000000000000006,false,false,0.0,
2.3000000000000007,false,false,0.0,
2.400000000000001,false,false,0.0,
2.500000000000001,false,false,0.0,
2.600000000000001,false,false,0.0,
2.700000000000001,false,false,0.0,
2.800000000000001,false,false,0.0,
2.9000000000000012,false,false,0.0,
3.0000000000000013,false,false,0.0,
3.1000000000000014,false,false,0.0,
3.2000000000000015,false,false,0.0,
3.3000000000000016,false,false,0.0,
3.4000000000000017,false,false,0.0,
3.5000000000000018,false,false,0.0,
3.600000000000002,false,false,0.0,
3.700000000000002,false,false,0.0,
3.800000000000002,false,false,0.0,
3.900000000000002,false,false,0.0,
4.000000000000002,true,false,0.0,
4.100000000000001,true,false,0.0,
4.200000000000001,true,false,0.0,
4.300000000000001,true,false,0.0,
4.4,true,false,0.0,
4.5,true,false,0.0,
4.6,true,false,0.0,
4.699999999999999,true,false,0.0,
4.799999999999999,true,false,0.0,
4.899999999999999,true,false,0.0,
4.999999999999998,true,false,0.0,
5.099999999999998,true,false,0.0,
5.1999999999999975,true,false,0.0,
5.299999999999997,true,false,0.0,
5.399999999999997,true,false,0.0,
5.4999999999999964,true,false,0.0,
5.599999999999996,true,false,0.0,
5.699999999999996,true,false,0.0,
5.799999999999995,true,false,0.0,
5.899999999999995,true,false,0.0,
5.999999999999995,true,false,0.0,
6.099999999999994,true,false,0.0,
6.199999999999994,true,false,0.0,
6.299999999999994,true,false,0.0,
6.399999999999993,true,false,0.0,
6.499999999999993,true,false,0.0,
6.5999999999999925,true,false,0.0,
6.699999999999992,true,false,0.0,
6.799999999999992,true,false,0.0,
6.8999999999999915,true,false,0.0,
6.999999999999991,true,false,0.0,
7.099999999999991,true,false,0.0,
7.19999999999999,true,false,0.0,
7.29999999999999,true,false,0.0,
7.39999999999999,true,false,0.0,
7.499999999999989,true,false,0.0,
7.599999999999989,true,false,0.0,
7.699999999999989,true,false,0.0,
7.799999999999988,true,false,0.0,
7.899999999999988,true,false,0.0,
7.999999999999988,true,false,0.0,
8.099999999999987,true,false,0.0,
8.199999999999987,true,false,0.0,
8.299999999999986,true,false,0.0,
8.399999999999986,true,false,0.0,
8.499999999999986,false,true,0.0,
8.599999999999985,false,true,0.10391068458557129,
8.699999999999985,false,true,0.20738530158996582,
8.799999999999985,false,true,0.3080770969390869,
8.899999999999984,false,true,0.4093608856201172,
8.999999999999984,false,true,0.41246771812438965,
9.099999999999984,false,true,0.513174295425415,
9.199999999999983,false,true,0.6133966445922852,
9.299999999999983,false,true,0.7178044319152832,
9.399999999999983,false,true,0.8217668533325195,
9.499999999999982,false,true,0.9226727485656738,
9.599999999999982,false,true,1.0255117416381836,
9.699999999999982,false,true,1.1295576095581055,
9.799999999999981,false,true,1.2293767929077148,
9.89999999999998,false,true,1.3345699310302734,
9.99999999999998,false,true,1.4382126331329346,
10.09999999999998,false,true,1.5377144813537598,
10.19999999999998,false,true,1.6432867050170898,
10.29999999999998,false,true,1.7455856800079346,
10.399999999999979,false,true,1.84999418258667,
10.499999999999979,false,true,1.9520494937896729,
10.599999999999978,false,true,2.0529096126556396,
10.699999999999978,false,true,2.156846523284912,
10.799999999999978,false,true,2.257573127746582,
10.899999999999977,false,true,2.362499475479126,
10.999999999999977,false,true,2.4656307697296143,
11.099999999999977,false,true,2.5691089630126953,
11.199999999999976,false,true,2.6720731258392334,
11.299999999999976,false,true,2.7761268615722656,
11.399999999999975,false,true,2.885499954223633,
11.499999999999975,false,true,2.980319023132324,
11.599999999999975,false,true,3.084047317504883,
11.699999999999974,false,true,3.1893062591552734,
11.799999999999974,false,true,3.2901153564453125,
11.899999999999974,false,true,3.394350528717041,
11.999999999999973,false,true,3.4970145225524902,
12.099999999999973,false,true,3.5958194732666016,
12.199999999999973,false,true,3.7007458209991455,
12.299999999999972,false,true,3.8048598766326904,
12.399999999999972,false,true,3.9092371463775635,
12.499999999999972,false,true,4.013112306594849,
12.599999999999971,false,true,4.020564317703247,
12.69999999999997,false,true,4.1117353439331055,
12.79999999999997,false,true,4.217934846878052,
12.89999999999997,false,true,4.321451425552368,
12.99999999999997,false,true,4.424781084060669,
13.09999999999997,false,true,4.5300188064575195,
13.199999999999969,false,true,4.630207538604736,
13.299999999999969,false,true,4.735913991928101,
13.399999999999968,false,true,4.835284471511841,
13.499999999999968,false,true,4.9412758350372314,
13.599999999999968,false,true,5.042627573013306,
13.699999999999967,false,true,5.145312786102295,
13.799999999999967,false,true,5.245471477508545,
13.899999999999967,false,true,5.3522703647613525,
13.999999999999966,false,true,5.458359241485596,
14.099999999999966,false,true,5.5628015995025635,
14.199999999999966,false,true,5.665234327316284,
14.299999999999965,false,true,5.771098613739014,
14.399999999999965,false,true,5.875181436538696,
14.499999999999964,false,true,5.9743971824646,
14.599999999999964,false,true,6.087385892868042,
14.699999999999964,false,true,6.181972026824951,
14.799999999999963,false,true,6.2858757972717285,
14.899999999999963,false,true,6.387618541717529,
14.999999999999963,false,true,6.490663528442383,
15.099999999999962,false,true,6.598463535308838,
15.199999999999962,false,true,6.699047803878784,
15.299999999999962,false,true,6.805886745452881,
15.399999999999961,false,true,6.907556056976318,
15.499999999999961,false,true,7.0070250034332275,
15.59999999999996,false,true,7.112725019454956,
15.69999999999996,false,true,7.117640972137451,
15.79999999999996,false,true,7.210384845733643,
15.89999999999996,false,true,7.312942028045654,
15.99999999999996,false,true,7.4173078536987305,
16.09999999999996,false,true,7.52812385559082,
16.19999999999996,false,true,7.630032300949097,
16.29999999999996,false,true,7.733139514923096,
16.399999999999963,false,true,7.836599826812744,
16.499999999999964,false,true,7.93777871131897,
16.599999999999966,false,true,8.042003631591797,
16.699999999999967,false,true,8.145161390304565,
16.79999999999997,false,true,8.249471426010132,
16.89999999999997,false,true,8.353582859039307,
16.99999999999997,false,true,8.454756736755371,
17.099999999999973,false,true,8.556744813919067,
17.199999999999974,false,true,8.656944751739502,
17.299999999999976,false,true,8.762255191802979,
17.399999999999977,false,true,8.867002010345459,
17.49999999999998,false,true,8.975132465362549,
17.59999999999998,false,true,9.077579736709595,
17.69999999999998,false,true,9.179019927978516,
17.799999999999983,false,true,9.281319379806519,
17.899999999999984,false,true,9.383087158203125,
17.999999999999986,false,true,9.488079071044922,
18.099999999999987,false,true,9.594058513641357,
18.19999999999999,false,true,9.694270133972168,
18.29999999999999,false,true,9.797165155410767,
18.39999999999999,false,true,9.900760889053345,
18.499999999999993,false,true,10.006350040435791,
18.599999999999994,false,true,10.108247995376587,
18.699999999999996,false,true,10.212083339691162,
18.799999999999997,false,true,10.215926170349121,
18.9,false,true,10.313288927078247,
19.0,false,true,10.41753077507019,
19.1,false,true,10.519385814666748,
19.200000000000003,false,true,10.624379873275757,
19.300000000000004,false,true,10.72649073600769,
19.400000000000006,false,true,10.829132080078125,
19.500000000000007,false,true,10.932393312454224,
19.60000000000001,false,true,11.037039995193481,
19.70000000000001,false,true,11.141006708145142,
19.80000000000001,false,true,11.24269437789917,
19.900000000000013,false,true,11.346950054168701,
20.000000000000014,false,true,11.459705591201782,
20.100000000000016,false,true,11.553039312362671,
20.200000000000017,false,true,11.656918287277222,
20.30000000000002,false,true,11.75985598564148,
20.40000000000002,false,true,11.86039400100708,
20.50000000000002,false,true,11.964584589004517,
20.600000000000023,false,true,12.068599700927734,
20.700000000000024,false,true,12.171942234039307,
20.800000000000026,false,true,12.273275375366211,
20.900000000000027,false,true,12.376838445663452,
21.00000000000003,false,true,12.481674909591675,
21.10000000000003,false,true,12.582728147506714,
21.20000000000003,false,true,12.687092781066895,
21.300000000000033,false,true,12.78946304321289,
21.400000000000034,false,true,12.893268346786499,
21.500000000000036,false,true,12.996270418167114,
21.600000000000037,false,true,13.099479675292969,
21.70000000000004,false,true,13.199629783630371,
21.80000000000004,false,true,13.306857347488403,
21.90000000000004,false,true,13.409662246704102,
22.000000000000043,false,true,13.513084173202515,
22.100000000000044,false,true,13.517609119415283,
22.200000000000045,false,true,13.613954067230225,
22.300000000000047,false,true,13.718455791473389,
22.40000000000005,false,true,13.8206946849823,
22.50000000000005,false,true,13.924550771713257,
22.60000000000005,false,true,14.02819561958313,
22.700000000000053,false,true,14.13285231590271,
22.800000000000054,false,true,14.235119581222534,
22.900000000000055,false,true,14.337554454803467,
23.000000000000057,false,true,14.440857648849487,
23.10000000000006,false,true,14.5436429977417,
23.20000000000006,false,true,14.6512451171875,
23.30000000000006,false,true,14.748466491699219,
23.400000000000063,false,true,14.856527328491211,
23.500000000000064,false,true,14.956910133361816,
23.600000000000065,false,true,15.060006141662598,
23.700000000000067,false,true,15.165004014968872,
23.800000000000068,false,true,15.267547845840454,
23.90000000000007,false,true,15.3705415725708,
24.00000000000007,false,true,15.473187923431396,
24.100000000000072,false,true,15.575843572616577,
24.200000000000074,false,true,15.678499460220337,
24.300000000000075,false,true,15.782806873321533,
24.400000000000077,false,true,15.885451316833496,
24.500000000000078,false,true,15.98579478263855,
24.60000000000008,false,true,16.088566064834595,
24.70000000000008,false,true,16.19325065612793,
24.800000000000082,false,true,16.295104265213013,
24.900000000000084,false,true,16.399166107177734,
25.000000000000085,false,true,16.497947692871094,
25.100000000000087,false,true,16.602232933044434,
25.200000000000088,false,true,16.70643901824951,
25.30000000000009,false,true,16.81387972831726,
25.40000000000009,false,true,16.824122667312622,
25.500000000000092,false,true,16.915992259979248,
25.600000000000094,false,true,17.019524335861206,
25.700000000000095,false,true,17.12327241897583,
25.800000000000097,false,true,17.22800850868225,
25.900000000000098,false,true,17.335011959075928,
26.0000000000001,false,true,17.438828468322754,
26.1000000000001,false,true,17.541532039642334,
26.200000000000102,false,true,17.641594886779785,
26.300000000000104,false,true,17.743205785751343,
26.400000000000105,false,true,17.848615646362305,
26.500000000000107,false,true,17.952306270599365,
26.600000000000108,false,true,18.054481983184814,
26.70000000000011,false,true,18.162564516067505,
26.80000000000011,false,true,18.26595449447632,
26.900000000000112,false,true,18.368197917938232,
27.000000000000114,false,true,18.472936868667603,
27.100000000000115,false,true,18.575410842895508,
27.200000000000117,false,true,18.67681622505188,
27.300000000000118,false,true,18.780394554138184,
27.40000000000012,false,true,18.883854866027832,
27.50000000000012,false,true,18.989397287368774,
27.600000000000122,false,true,19.091134548187256,
27.700000000000124,false,true,19.195219039916992,
27.800000000000125,false,true,19.298442125320435,
27.900000000000126,false,true,19.40096426010132,
28.000000000000128,false,true,19.504547357559204,
28.10000000000013,false,true,19.60857605934143,
28.20000000000013,false,true,19.711173057556152,
28.300000000000132,false,true,19.7133207321167,
28.400000000000134,false,true,19.816516876220703,
28.500000000000135,false,true,19.918521642684937,
28.600000000000136,false,true,20.02165675163269,
28.700000000000138,false,true,20.124938488006592,
28.80000000000014,false,true,20.228108882904053,
28.90000000000014,false,true,20.33234214782715,
29.000000000000142,false,true,20.43457341194153,
29.100000000000144,false,true,20.537069082260132,
29.200000000000145,false,true,20.639892101287842,
29.300000000000146,false,true,20.744082927703857,
29.400000000000148,false,true,20.84591507911682,
29.50000000000015,false,true,20.94992756843567,
29.60000000000015,false,true,21.051702976226807,
29.700000000000152,false,true,21.156222820281982,
29.800000000000153,false,true,21.256770133972168,
29.900000000000155,false,true,21.35987639427185,
30.000000000000156,false,true,21.464691638946533,
30.100000000000158,false,true,21.56542205810547,
30.20000000000016,false,true,21.669951915740967,
30.30000000000016,false,true,21.77329969406128,
30.400000000000162,false,true,21.87661576271057,
30.500000000000163,false,true,21.98003363609314,
30.600000000000165,false,true,22.082433223724365,
30.700000000000166,false,true,22.190337657928467,
30.800000000000168,false,true,22.291322231292725,
30.90000000000017,false,true,22.39611029624939,
31.00000000000017,false,true,22.50254225730896,
31.100000000000172,false,true,22.6061053276062,
31.200000000000173,false,true,22.7064425945282,
31.300000000000175,false,true,22.81888461112976,
31.400000000000176,false,true,22.820796251296997,
31.500000000000178,false,true,22.915165901184082,
31.60000000000018,false,true,23.017964601516724,
31.70000000000018,false,true,23.12142300605774,
31.800000000000182,false,true,23.220587730407715,
31.900000000000183,false,true,23.32627272605896,
32.000000000000185,false,true,23.433290481567383,
32.100000000000186,false,true,23.534892320632935,
32.20000000000019,false,true,23.637467622756958,
32.30000000000019,false,true,23.740509748458862,
32.40000000000019,false,true,23.84359574317932,
32.50000000000019,false,true,23.947272300720215,
32.60000000000019,false,true,24.05128240585327,
32.700000000000195,false,true,24.1529700756073,
32.800000000000196,false,true,24.256632089614868,
32.9000000000002,false,true,24.359827518463135,
33.0000000000002,false,true,24.45943331718445,
33.1000000000002,false,true,24.564605236053467,
33.2000000000002,false,true,24.66678810119629,
33.3000000000002,false,true,24.770429849624634,
33.400000000000205,false,true,24.872560739517212,
33.500000000000206,false,true,24.977795124053955,
33.60000000000021,false,true,25.078030824661255,
33.70000000000021,false,true,25.180047273635864,
33.80000000000021,false,true,25.285173177719116,
33.90000000000021,false,true,25.38738775253296,
34.00000000000021,false,true,25.489194869995117,
34.100000000000215,false,true,25.588212728500366,
34.200000000000216,false,true,25.692023038864136,
34.30000000000022,false,true,25.796131372451782,
34.40000000000022,false,true,25.8956139087677,
34.50000000000022,false,true,25.99921727180481,
34.60000000000022,false,true,26.103909730911255,
34.70000000000022,false,true,26.206011533737183,
34.800000000000225,false,true,26.308109283447266,
34.900000000000226,false,true,26.41260528564453,
35.00000000000023,false,true,26.417582035064697,
35.10000000000023,false,true,26.516111612319946,
35.20000000000023,false,true,26.618025064468384,
35.30000000000023,false,true,26.718034029006958,
35.40000000000023,false,true,26.823601007461548,
35.500000000000234,false,true,26.92548108100891,
35.600000000000236,false,true,27.03247880935669,
35.70000000000024,false,true,27.135958671569824,
35.80000000000024,false,true,27.23792028427124,
35.90000000000024,false,true,27.34188199043274,
36.00000000000024,false,true,27.445430278778076,
36.10000000000024,false,true,27.54753541946411,
36.200000000000244,false,true,27.650710105895996,
36.300000000000246,false,true,27.75526452064514,
36.40000000000025,false,true,27.85696506500244,
36.50000000000025,false,true,27.962679147720337,
36.60000000000025,false,true,28.063847541809082,
36.70000000000025,false,true,28.167222023010254,
36.80000000000025,false,true,28.26986050605774,
36.900000000000254,false,true,28.371989250183105,
37.000000000000256,false,true,28.47540307044983,
37.10000000000026,false,true,28.579797506332397,
37.20000000000026,false,true,28.681533575057983,
37.30000000000026,false,true,28.78441023826599,
37.40000000000026,false,true,28.887088775634766,
37.50000000000026,false,true,28.990362644195557,
37.600000000000264,false,true,29.093461275100708,
37.700000000000266,false,true,29.194875955581665,
37.80000000000027,false,true,29.296766996383667,
37.90000000000027,false,true,29.40108370780945,
38.00000000000027,false,true,29.502841234207153,
38.10000000000027,false,true,29.609375953674316,
